,Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LIVEPOLC-1.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,Q.MX,TLEVISACPO.MX,VESTA.MX,WALMEX.MX
152,2021-09-06,124.37000274658203,13.859999656677246,41.959999084472656,19.09000015258789,366.1199951171875,39.13999938964844,49.970001220703125,41.86000061035156,16.170000076293945,50.720001220703125,1600.3599853515625,173.07000732421875,236.0500030517578,67.83999633789062,159.47999572753906,19.0,127.37999725341797,90.83999633789062,225.8000030517578,33.83000183105469,114.73999786376953,87.91000366210938,68.77999877929688,121.01000213623047,58.22999954223633,284.04998779296875,150.41000366210938,96.68000030517578,50.4900016784668,36.90999984741211,70.5999984741211
153,2021-09-07,125.83999633789062,14.050000190734863,41.70000076293945,19.010000228881836,375.6099853515625,39.189998626708984,49.45000076293945,42.310001373291016,15.779999732971191,50.880001068115234,1603.5400390625,169.24000549316406,238.11000061035156,67.80999755859375,159.0,18.790000915527344,128.7899932861328,88.12000274658203,225.6699981689453,33.869998931884766,113.58999633789062,87.25,68.27999877929688,122.36000061035156,56.81999969482422,275.1199951171875,151.22999572753906,97.83999633789062,50.65999984741211,35.900001525878906,70.4000015258789
154,2021-09-08,123.97000122070312,13.789999961853027,41.5,18.780000686645508,370.3399963378906,38.72999954223633,49.77000045776367,41.97999954223633,15.430000305175781,49.189998626708984,1602.5400390625,168.57000732421875,240.0500030517578,67.88999938964844,156.5399932861328,18.309999465942383,125.44999694824219,87.05999755859375,226.7899932861328,33.560001373291016,113.11000061035156,86.51000213623047,68.30999755859375,125.2300033569336,56.47999954223633,270.7300109863281,151.0800018310547,97.94000244140625,50.0,35.869998931884766,70.88999938964844
155,2021-09-09,123.44000244140625,13.779999732971191,40.959999084472656,18.700000762939453,363.3599853515625,38.349998474121094,50.08000183105469,41.439998626708984,15.279999732971191,49.779998779296875,1599.18994140625,169.5,232.94000244140625,67.5,157.19000244140625,18.010000228881836,126.11000061035156,85.88999938964844,228.6999969482422,33.709999084472656,112.86000061035156,86.4800033569336,69.08999633789062,122.63999938964844,56.0,265.20001220703125,151.67999267578125,97.70999908447266,50.33000183105469,35.97999954223633,72.06999969482422
156,2021-09-10,121.95999908447266,13.699999809265137,40.11000061035156,18.809999465942383,364.82000732421875,39.0099983215332,50.310001373291016,41.54999923706055,15.350000381469727,49.040000915527344,1602.9599609375,171.32000732421875,236.0500030517578,68.05999755859375,155.75999450683594,17.979999542236328,127.4800033569336,87.7300033569336,231.77999877929688,34.0099983215332,112.95999908447266,86.94000244140625,69.06999969482422,121.63999938964844,56.119998931884766,265.1700134277344,147.8300018310547,95.86000061035156,48.88999938964844,35.650001525878906,71.05000305175781
157,2021-09-13,122.83999633789062,13.609999656677246,40.45000076293945,18.8700008392334,361.7799987792969,38.560001373291016,51.34000015258789,41.54999923706055,15.220000267028809,48.7599983215332,1599.8900146484375,171.3699951171875,233.1699981689453,67.20999908447266,155.58999633789062,17.729999542236328,127.58000183105469,86.25,233.74000549316406,34.56999969482422,113.01000213623047,86.04000091552734,68.6500015258789,121.91000366210938,55.380001068115234,268.0199890136719,148.9600067138672,97.23999786376953,49.0,36.119998931884766,71.69999694824219
158,2021-09-14,124.30999755859375,13.470000267028809,40.61000061035156,18.920000076293945,361.44000244140625,38.75,55.29999923706055,42.13999938964844,15.260000228881836,48.689998626708984,1594.31005859375,174.61000061035156,231.22000122070312,69.51000213623047,154.14999389648438,17.639999389648438,128.99000549316406,87.38999938964844,237.58999633789062,35.380001068115234,115.0,86.70999908447266,68.58999633789062,120.04000091552734,54.900001525878906,267.1600036621094,147.1300048828125,97.4000015258789,48.810001373291016,36.33000183105469,71.63999938964844
159,2021-09-15,124.25,13.970000267028809,40.810001373291016,18.829999923706055,358.94000244140625,39.04999923706055,56.0,42.08000183105469,15.15999984741211,46.310001373291016,1596.969970703125,177.41000366210938,233.88999938964844,75.19000244140625,154.75,17.90999984741211,130.75,88.91000366210938,236.16000366210938,35.959999084472656,115.41000366210938,86.23999786376953,68.12999725341797,121.11000061035156,55.11000061035156,267.7200012207031,148.02000427246094,97.16999816894531,49.9900016784668,36.66999816894531,71.54000091552734
160,2021-09-17,123.69000244140625,13.90999984741211,41.349998474121094,18.239999771118164,369.7300109863281,34.77000045776367,56.22999954223633,41.099998474121094,14.600000381469727,44.70000076293945,1591.2099609375,174.27999877929688,232.17999267578125,75.0,150.27000427246094,18.209999084472656,126.08000183105469,85.19000244140625,237.35000610351562,37.279998779296875,113.9800033569336,87.41999816894531,66.0199966430664,119.97000122070312,52.4900016784668,264.19000244140625,144.16000366210938,98.5999984741211,49.83000183105469,36.790000915527344,72.52999877929688
161,2021-09-20,124.26000213623047,13.970000267028809,40.04999923706055,18.09000015258789,357.4700012207031,35.880001068115234,57.90999984741211,40.83000183105469,14.1899995803833,45.439998626708984,1588.1300048828125,173.67999267578125,228.64999389648438,73.54000091552734,146.52000427246094,18.059999465942383,122.93000030517578,82.18000030517578,239.4199981689453,36.040000915527344,113.79000091552734,85.87999725341797,65.63999938964844,118.80999755859375,49.939998626708984,260.1300048828125,143.85000610351562,96.4800033569336,48.5099983215332,35.70000076293945,71.41000366210938
162,2021-09-21,124.83999633789062,14.15999984741211,40.869998931884766,18.139999389648438,361.30999755859375,36.130001068115234,57.880001068115234,40.11000061035156,14.359999656677246,45.900001525878906,1578.9100341796875,174.32000732421875,230.97000122070312,72.9000015258789,145.44000244140625,17.969999313354492,123.13999938964844,83.02999877929688,243.1300048828125,35.0099983215332,114.4800033569336,85.05999755859375,65.54000091552734,117.61000061035156,49.150001525878906,253.82000732421875,143.52999877929688,96.56999969482422,48.77000045776367,35.470001220703125,72.94000244140625
163,2021-09-22,125.20999908447266,14.270000457763672,42.18000030517578,18.309999465942383,365.75,36.790000915527344,58.279998779296875,40.08000183105469,14.6899995803833,45.459999084472656,1578.0400390625,176.3699951171875,233.49000549316406,72.58000183105469,148.82000732421875,18.5,126.3499984741211,83.0199966430664,243.44000244140625,34.7400016784668,115.58000183105469,86.43000030517578,66.9800033569336,118.58000183105469,49.91999816894531,253.36000061035156,144.25,96.11000061035156,49.38999938964844,35.61000061035156,72.95999908447266
164,2021-09-23,124.72000122070312,14.210000038146973,42.38999938964844,18.200000762939453,375.95001220703125,37.08000183105469,58.310001373291016,40.0,15.109999656677246,44.2599983215332,1581.030029296875,178.22000122070312,237.57000732421875,73.38999938964844,150.8000030517578,18.850000381469727,126.05000305175781,83.48999786376953,241.91000366210938,33.9900016784668,115.51000213623047,89.7699966430664,66.25,120.87999725341797,50.34000015258789,253.3000030517578,144.74000549316406,95.1500015258789,48.900001525878906,35.90999984741211,72.33000183105469
165,2021-09-24,123.1500015258789,14.25,42.02000045776367,18.059999465942383,382.0400085449219,37.31999969482422,56.619998931884766,39.52000045776367,14.789999961853027,44.38999938964844,1577.22998046875,177.82000732421875,235.60000610351562,72.12000274658203,148.8699951171875,18.809999465942383,128.4600067138672,82.12999725341797,231.69000244140625,33.560001373291016,115.75,90.5,66.47000122070312,120.44999694824219,50.31999969482422,254.8699951171875,145.58999633789062,94.51000213623047,47.43000030517578,35.86000061035156,71.44999694824219
